Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
|    total_timesteps      | 7162500    |
| train/                  |            |
|    approx_kl            | 0.01769561 |
|    clip_fraction        | 0.207      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.64       |
|    explained_variance   | 0.336      |
|    learning_rate        | 0.0005     |
|    loss                 | 2.24       |
|    n_updates            | 5720       |
|    policy_gradient_loss | 0.00815    |
|    std                  | 0.0472     |
|    value_loss           | 5.2        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -86.6       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 574         |
|    time_elapsed         | 169933      |
|    total_timesteps      | 7175000     |
| train/                  |             |
|    approx_kl            | 0.013878858 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.63        |
|    explained_variance   | 0.294       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.66        |
|    n_updates            | 5730        |
|    policy_gradient_loss | 0.01        |
|    std                  | 0.0472      |
|    value_loss           | 5.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -85.6       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 575         |
|    time_elapsed         | 170304      |
|    total_timesteps      | 7187500     |
| train/                  |             |
|    approx_kl            | 0.027831506 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.63        |
|    explained_variance   | 0.308       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.48        |
|    n_updates            | 5740        |
|    policy_gradient_loss | 0.00951     |
|    std                  | 0.0473      |
|    value_loss           | 5.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -85.8       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 576         |
|    time_elapsed         | 170684      |
|    total_timesteps      | 7200000     |
| train/                  |             |
|    approx_kl            | 0.054194085 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.64        |
|    explained_variance   | 0.297       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.74        |
|    n_updates            | 5750        |
|    policy_gradient_loss | 0.00975     |
|    std                  | 0.0469      |
|    value_loss           | 5.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -86.4       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 577         |
|    time_elapsed         | 171071      |
|    total_timesteps      | 7212500     |
| train/                  |             |
|    approx_kl            | 0.021862883 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.64        |
|    explained_variance   | 0.298       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.95        |
|    n_updates            | 5760        |
|    policy_gradient_loss | 0.0103      |
