Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
|    time_elapsed         | 400966       |
|    total_timesteps      | 6337500      |
| train/                  |              |
|    approx_kl            | 5.658753e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.338        |
|    learning_rate        | 0.0001       |
|    loss                 | 902          |
|    n_updates            | 5060         |
|    policy_gradient_loss | -1.06e-05    |
|    std                  | 0.995        |
|    value_loss           | 1.73e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.49e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 508          |
|    time_elapsed         | 401820       |
|    total_timesteps      | 6350000      |
| train/                  |              |
|    approx_kl            | 0.0005077799 |
|    clip_fraction        | 0.000632     |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.378        |
|    learning_rate        | 0.0001       |
|    loss                 | 911          |
|    n_updates            | 5070         |
|    policy_gradient_loss | -0.000201    |
|    std                  | 0.993        |
|    value_loss           | 1.86e+03     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.48e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 509           |
|    time_elapsed         | 402674        |
|    total_timesteps      | 6362500       |
| train/                  |               |
|    approx_kl            | 0.00045854598 |
|    clip_fraction        | 0.000248      |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.41         |
|    explained_variance   | 0.31          |
|    learning_rate        | 0.0001        |
|    loss                 | 981           |
|    n_updates            | 5080          |
|    policy_gradient_loss | -0.00019      |
|    std                  | 0.994         |
|    value_loss           | 1.75e+03      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.48e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 510          |
|    time_elapsed         | 403523       |
|    total_timesteps      | 6375000      |
| train/                  |              |
|    approx_kl            | 8.997597e-05 |
|    clip_fraction        | 0.000176     |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.309        |
|    learning_rate        | 0.0001       |
|    loss                 | 867          |
|    n_updates            | 5090         |
|    policy_gradient_loss | -8.38e-05    |
|    std                  | 0.995        |
